param DistanceMatrix:
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 :=
95 5.304041 3.916464 4.821313 6.188875 4.230389 5.629783 5.214847 5.071448 5.104797 4.373371 5.421821 4.674560 4.575503 6.327937 6.646229 4.899891 5.557475 4.977148 6.361922 3.998892 4.528630 3.589704 3.987389 3.193945 3.623589 5.712064 4.275534 3.992373 4.436607 4.207572 5.159510 5.014641 4.190439 5.638218 4.042202 3.607395 3.959431 3.534112 3.336012 5.244652 4.323664 4.038343 4.580149 3.633769 3.494133 4.933277 4.941167 4.385166 4.707370 5.303406 5.020602 4.834444 5.188705 5.193735 4.245182 4.566635 4.708680 4.404092 4.987401 5.570954 5.164616 4.685702 3.895426 2.214524 3.666659 3.171673 4.079426 3.114819 4.901282 5.396401 4.668552 4.148210 3.829172 5.710030 2.449508 3.354871 3.686627 3.647377 5.037061 3.618465 2.482987 2.667833 3.873170 5.585516 3.205187 2.419667 3.694306 4.038706 3.719629 3.887667 4.144430 4.248293 5.048544 2.188942 0.000000 6.252147 4.484759 2.395363 2.905079 4.018987 2.929201 3.643800 2.761417 2.941094 3.056125 5.040818 3.355690 4.541075 3.241791 3.293404 5.046808 2.380232 4.910747 3.028208 3.231589 4.366145 2.983059 2.960040 4.852807 3.515437 2.639826 6.525340 4.798313 4.860117 4.371976 2.708253 3.470095 5.327116 3.608404 4.220617 4.758361 4.809542 5.387995 4.607251 5.418560 5.922161 6.215357 6.657253 5.886854 4.996301 5.420839 5.216919 5.756825 5.319169 5.369188 5.640773 6.987776 6.177551 5.849219 6.117661 6.249449 6.069098 5.507494 6.838231 5.910915 6.999904 6.382697 6.695154 7.789398 6.749680 5.492753 5.462985 5.589944 5.226610 6.218508 6.392114 6.321682 5.830528 6.040974 6.186297 5.090702 6.278359 6.368151 6.890678 5.823087 6.700226 6.445954 7.143003
96 4.691395 6.348474 5.272058 6.369149 5.140519 5.777259 6.309643 5.660724 6.260499 6.210799 5.596083 6.223065 6.362897 6.710693 6.382953 5.911534 5.261352 5.408409 6.621386 5.554849 4.659794 5.778415 5.842394 6.062111 6.072621 5.772248 6.510434 6.156522 5.756073 5.873294 5.694143 5.659599 5.115363 5.236092 5.305149 5.590955 5.777448 5.812551 5.810199 5.541372 4.698162 6.611897 6.495794 5.936179 5.072982 6.369801 6.039566 5.817396 5.271681 5.777359 6.049410 6.019921 6.107148 5.548380 5.120912 4.584406 5.137962 5.967993 5.862211 8.676290 7.457226 7.269727 6.940550 6.472044 6.437590 5.338393 7.003587 7.492630 6.835539 3.336918 6.080060 7.045654 7.182665 5.130692 5.748109 6.613967 6.965957 6.099112 2.979319 5.849893 6.782495 6.124847 7.245730 7.559247 5.841269 5.793920 6.444048 7.138251 6.942903 7.642682 6.993405 6.887454 7.327946 6.256029 6.252147 0.000000 5.129041 6.373943 6.310736 6.016694 6.099363 6.721473 6.348511 6.748851 6.572020 7.340592 6.842500 6.968313 6.003260 5.670835 5.395548 6.820475 7.027913 6.690155 7.314059 7.028351 6.668124 5.363965 8.236320 6.477372 6.022779 7.570382 6.852734 7.528895 7.054188 6.906050 6.748485 7.257773 6.438906 7.589794 6.133863 7.233272 7.720224 7.133920 7.673730 7.832457 8.510452 8.482162 8.130616 7.300792 7.740062 7.913448 8.057189 7.746281 6.945501 6.996014 9.524831 8.723115 7.867042 7.485519 7.151722 7.624825 6.723157 7.778975 7.147294 8.324954 8.221440 8.117196 8.112007 7.960885 8.198711 7.148727 7.235633 7.074148 8.271107 8.354283 7.285353 8.310956 7.122156 7.777749 7.791626 8.919197 8.159075 8.575240 7.218925 7.229350 6.696599 8.555180
97 5.841421 5.963137 5.579077 7.192784 4.180708 6.569429 6.233432 5.167362 6.642926 6.210576 6.463365 5.598811 5.974349 7.948951 7.913064 5.528052 5.420024 5.494832 7.381505 4.801568 5.641598 4.404471 5.563134 4.708294 4.924323 4.809184 5.624601 5.271797 5.354303 5.798316 5.741658 5.822477 5.255607 5.565297 4.154136 5.011074 4.502205 4.420518 5.181699 5.817659 5.697636 5.558732 6.094114 4.950982 5.361914 5.553145 6.518694 6.248304 5.612846 6.500548 6.900763 5.847071 6.918572 5.639152 5.003513 4.948792 5.811632 5.468534 6.102993 7.399249 5.909495 5.705498 5.592529 5.891814 4.431748 4.443478 7.308122 5.843640 5.391137 4.891500 3.789214 5.789933 4.821024 5.297867 4.548878 4.923603 6.033043 3.807106 4.759859 5.093427 5.637027 4.947632 5.078865 5.938251 4.160951 4.430012 4.642485 4.787349 4.737547 5.696862 5.233897 4.763692 5.675540 4.980381 4.484759 5.129041 0.000000 5.625269 6.146364 6.403374 5.416071 4.961978 4.207403 5.317974 5.298329 5.906976 5.198611 5.031327 5.330521 4.678661 6.414201 4.737876 4.822729 4.695215 5.141265 6.532264 4.917514 3.810377 6.067918 5.132622 4.687091 6.790455 4.706014 6.345973 6.183722 5.299317 5.502742 5.338664 4.881542 5.215048 3.312080 3.877186 4.302227 3.738987 6.000013 6.031946 5.611238 6.095805 6.151018 4.757494 4.802241 5.074517 5.014168 5.625688 4.534411 4.895110 6.747405 6.017231 5.678605 5.097150 4.372982 4.972163 3.989835 6.715924 5.526646 6.688566 6.396128 5.902605 7.661901 6.889583 5.868246 4.882425 4.891135 4.394656 5.959283 6.169186 5.333876 5.885631 4.749737 4.802436 4.670653 6.365722 6.118994 6.492284 4.993426 5.653328 5.320182 6.557509
98 5.247605 3.408513 4.748751 6.303499 4.864103 5.356900 4.647391 5.334719 4.156400 4.068470 5.046857 3.997322 3.946029 5.187361 5.979301 5.081329 5.646323 4.982146 6.107166 4.530420 4.550176 4.148096 3.741220 3.349974 3.762643 6.412499 4.194484 3.419453 4.607123 3.557594 5.132814 4.908807 3.410444 5.832694 4.211563 3.631418 4.270196 3.486410 2.507006 5.634846 4.171075 3.782260 4.807975 3.785550 3.273456 5.266105 4.683563 3.959370 4.245281 4.910787 4.129786 4.473111 5.167953 5.237354 4.268838 4.792559 4.648799 4.519829 5.103574 4.555711 4.619007 4.057322 2.977102 2.276605 3.631797 2.852341 2.466651 2.431419 4.649760 5.409415 4.253603 4.376150 3.687550 6.676150 3.506612 2.625668 2.085183 3.864800 4.459330 3.887568 1.608014 1.890401 3.655321 5.044566 3.448821 1.975631 3.183227 4.398797 3.609941 3.471367 3.186869 3.783614 3.991015 2.046418 2.395363 6.373943 5.625269 0.000000 2.622445 3.137956 2.050479 2.592060 3.519357 2.265667 2.371879 4.539931 2.358334 3.806812 2.297678 3.733280 5.012989 2.664389 5.182932 3.137156 3.550147 3.769246 2.583728 3.017723 4.212875 2.970527 3.432157 7.550923 5.504276 4.977303 4.754121 2.737847 3.334640 5.582155 3.393086 4.369641 5.016470 5.102229 5.612293 5.209982 4.691031 5.423887 6.279340 6.906270 5.364306 5.387623 5.554189 5.108727 5.956650 5.227187 5.668363 5.416674 6.722329 6.333465 5.793075 6.390414 6.820665 6.542318 6.220286 6.395549 5.452942 6.796135 6.119742 6.871826 7.664839 6.589656 5.654367 5.480987 5.683624 5.261447 5.966443 6.042849 6.535373 5.736846 6.218137 7.040757 5.180345 6.097295 6.105799 6.881384 5.929596 6.813810 6.387416 7.238055
99 4.704821 3.697022 3.865557 4.808320 4.475449 4.380025 4.466001 5.022210 3.939372 3.190656 4.231708 4.114808 3.661062 4.818416 5.118126 4.514963 4.834400 4.116674 4.968189 4.184891 4.004100 4.209798 3.618008 3.397441 3.663495 6.003369 3.615128 3.595093 4.164594 3.503467 4.050248 3.882185 3.694109 5.420220 4.071993 2.963306 4.198306 3.483148 3.102316 5.279396 3.311246 3.816072 3.703918 3.825115 2.489894 4.860472 4.073692 2.920226 3.604878 3.969466 3.677327 4.064828 3.835695 4.595293 3.767352 3.743942 3.773006 3.664773 3.594738 6.304572 5.934523 5.196950 4.273055 1.384025 5.045574 3.115265 2.615683 3.632896 5.363050 6.183396 5.404674 4.070369 4.354804 5.803301 2.654989 4.646332 3.831732 5.197862 5.178424 4.140678 3.392480 2.745191 4.612390 5.845335 3.619576 3.446474 4.543135 5.185511 4.506359 4.333423 4.808134 5.048899 5.301216 3.339835 2.905079 6.310736 6.146364 2.622445 0.000000 3.868158 3.564560 4.425378 3.768236 3.579018 3.413903 5.564333 3.859104 4.860497 3.318798 3.270410 4.685788 3.335298 5.986664 3.783237 3.886102 4.996259 3.879016 3.959195 5.621814 4.337872 3.026467 6.391659 5.768954 5.163195 4.438277 3.143051 2.891938 5.716875 3.776812 5.047923 5.707732 5.889152 6.207775 5.774745 5.605701 6.308770 7.228956 7.565936 6.438126 5.889210 6.408125 5.971229 6.774137 6.157051 6.265378 6.198954 7.789110 6.844429 6.092236 6.688113 6.869353 6.578193 5.996337 6.748728 6.120920 7.287509 6.577721 7.045570 6.995268 6.186241 5.990843 6.278194 6.493125 6.167067 6.519436 6.966143 6.749838 6.354255 6.387456 7.018957 6.265399 6.789364 6.453433 7.430430 6.280211 7.126818 6.689069 7.348260
100 5.521231 5.074454 4.284491 6.572505 4.551610 5.696051 5.299660 5.943250 5.031695 5.158023 5.183217 5.169451 4.763586 4.896757 5.878255 5.544847 5.696775 5.139658 6.384845 5.124257 5.088926 4.025571 4.571500 4.505857 4.336329 5.747180 5.018432 4.982758 4.503330 4.588489 4.967863 5.537332 3.661401 5.881825 4.876377 4.286524 4.949881 4.531500 4.314732 5.680673 4.435197 4.506991 5.629052 4.131177 4.263585 5.587167 4.595402 4.908450 4.354728 5.323783 4.789548 4.811392 5.567481 5.446720 5.454071 5.081612 5.290758 4.967106 5.770144 7.119764 5.827544 5.710808 5.133178 3.651073 4.428273 3.346260 4.075006 4.789597 5.985794 6.267230 5.548295 4.499668 5.200017 6.451556 4.885100 4.596283 4.735996 4.932559 5.075588 2.821007 3.687533 3.427465 4.387987 4.907719 4.504259 3.859549 3.817295 4.691701 4.280370 4.462734 3.951957 4.467297 4.712866 2.775444 4.018987 6.016694 6.403374 3.137956 3.868158 0.000000 4.077332 4.806814 4.394336 4.117898 4.061020 4.698853 3.932615 4.635369 3.690844 3.789413 4.406361 4.184062 5.057258 4.200836 4.577565 3.285770 4.390267 4.030446 5.652018 3.585130 3.948697 6.820497 4.793316 4.547105 4.063749 3.936646 4.220025 5.130654 3.913525 4.578568 6.737445 6.458147 6.946934 6.431620 5.863594 6.355210 6.627357 6.514120 6.081264 5.817641 6.261477 6.548740 6.538259 5.455330 6.733026 6.225788 7.539197 6.893584 6.553695 7.152494 7.586180 7.605762 6.911173 6.703752 6.667952 6.707383 6.525953 7.045883 7.557735 6.816567 6.266783 6.086706 5.993372 6.288769 7.004005 6.442540 6.779968 6.783994 6.715796 7.326971 6.484615 7.412503 7.011568 7.015680 6.286575 7.341718 7.016564 7.247257
101 5.319403 3.428269 5.229015 6.463549 5.272444 5.519854 4.898671 5.123466 4.568458 4.354284 4.980437 4.008315 4.234699 6.002000 6.347134 5.149435 5.791528 5.225206 6.149439 4.657979 4.677419 4.358690 3.870051 3.584850 4.186988 6.781752 4.644117 3.134488 5.113728 3.783414 5.522960 4.770649 3.734692 5.774853 4.334931 3.887105 4.821145 3.756304 2.429294 5.752968 4.583571 3.479562 5.255274 3.872641 3.425751 5.031467 4.854543 4.255648 4.606859 4.934962 4.489595 4.847784 5.526286 5.350111 4.098369 4.906423 4.831981 4.859138 5.426676 4.166410 4.705204 4.101377 2.751044 3.398889 4.025901 3.808760 3.383956 2.413427 4.784066 4.582624 3.934325 5.209395 3.810488 6.401125 3.656951 2.309468 2.341468 3.486834 4.282529 4.158874 2.366385 2.385644 4.156856 5.249800 4.400316 2.549093 3.505997 4.591498 3.936130 3.954824 3.861210 4.214716 4.522869 2.881895 2.929201 6.099363 5.416071 2.050479 3.564560 4.077332 0.000000 2.369573 3.894258 2.580838 2.251227 4.811985 2.803143 4.199239 3.020328 4.668394 5.143575 3.121092 5.493180 4.027558 4.245303 4.259677 2.608230 3.097433 4.282924 2.912120 3.901185 8.040097 5.683194 5.080694 5.371634 3.280357 4.260846 6.059596 4.064075 4.505027 4.832054 4.943865 5.474250 4.898700 5.114886 5.377002 6.170489 6.845503 5.297811 5.430592 5.671032 4.911311 6.010482 5.153163 5.022462 5.056674 6.619897 6.274758 5.858772 6.134929 6.693711 6.466042 6.482041 6.510603 5.397127 6.682038 6.323405 6.807781 8.180465 7.175019 5.779641 5.396973 5.635521 5.010786 5.895831 5.913462 6.417023 5.580633 6.251021 6.931752 5.007554 6.120166 6.300570 6.699668 5.821975 6.359557 6.178049 7.438436
102 5.796018 4.079464 5.574411 7.093577 5.315532 6.114200 4.941083 5.364125 4.819461 4.846440 5.753568 3.997559 4.489425 6.421739 7.078759 5.660911 5.998190 5.566144 6.908071 5.080383 5.338593 4.546922 4.239185 3.665225 4.109514 6.642253 4.710620 3.283476 5.329272 3.976554 5.791335 5.375499 3.952852 6.164721 4.297912 4.124399 4.799486 3.761371 2.997099 6.287115 5.168561 3.799972 5.641938 4.116884 4.093580 5.334263 5.547110 4.842377 4.851305 5.618997 5.314291 5.088777 6.377080 5.756540 4.504613 5.304269 5.340809 5.280613 5.961689 3.951246 4.269609 3.519966 2.396450 4.238434 3.715551 3.800227 4.085831 2.156496 4.277159 5.280267 2.642608 5.114510 2.660574 6.982244 4.219536 2.226336 2.134590 3.062909 4.570796 4.545425 2.722790 2.456070 3.424351 4.390522 3.803066 2.287664 2.875375 4.152251 3.201692 3.103041 2.751946 2.971767 3.077939 3.100630 3.643800 6.721473 4.961978 2.592060 4.425378 4.806814 2.369573 0.000000 3.502885 2.271016 1.985076 3.907547 1.746971 2.700881 2.572232 4.679015 5.903579 2.746155 5.112562 3.581660 3.645484 4.780807 1.818235 2.629816 3.213963 2.641404 4.161166 8.269697 5.323368 5.178660 5.582067 3.089441 3.854867 5.417846 3.303184 3.957638 3.945883 3.898165 4.155639 4.243713 4.000075 4.458797 5.257470 6.207716 4.277110 4.691378 4.433296 3.528804 4.829593 4.547467 4.593916 4.009156 5.369963 5.396951 4.931904 5.484864 5.933571 5.712389 5.671275 5.841024 4.275415 6.035125 5.453826 5.994276 7.620251 6.486124 5.125623 4.616592 4.756855 4.004565 4.784245 4.852890 5.891171 4.791772 5.287390 6.368771 3.792395 4.991662 5.215476 6.046769 5.046281 5.934759 5.498358 6.598163
103 4.909710 4.227577 4.352979 5.843224 3.123633 5.386575 4.642697 4.306835 4.987103 4.348426 5.456503 4.461468 4.435269 6.304114 6.807953 4.834772 4.883402 4.432768 6.339026 3.742010 4.510546 2.801551 3.584929 2.814737 2.791423 4.450134 3.541705 3.783836 3.814880 3.904253 4.779997 4.924295 3.765010 4.977997 3.404893 3.002812 3.536618 3.307457 3.729511 4.895310 4.027987 3.303181 4.351114 2.602363 3.305484 3.824526 4.597989 4.353897 4.249638 5.155605 5.720387 4.729741 5.209842 4.695585 3.997690 4.271542 4.434472 4.122592 4.922512 6.358689 4.922440 4.357235 4.019934 3.697608 3.822047 3.286359 4.866625 3.338487 4.212706 6.150969 3.916197 4.024997 2.813191 5.433923 3.151032 4.077642 4.471465 2.897928 5.297658 2.740437 3.615004 2.789997 3.462340 3.959782 2.878320 2.751107 3.456777 3.479029 2.536787 2.998706 3.443439 3.159527 3.880461 2.619631 2.761417 6.348511 4.207403 3.519357 3.768236 4.394336 3.894258 3.502885 0.000000 2.970686 2.572845 3.144955 2.723209 3.088123 2.799666 3.004604 5.208550 1.814622 3.932563 2.952213 1.846379 5.034558 2.614596 2.274515 3.956848 2.814177 1.831274 5.532084 2.977037 3.768736 3.835311 1.619657 2.220606 3.788096 2.291852 2.699133 4.453035 4.038657 4.316622 4.101998 4.484412 4.754488 4.901068 5.057997 4.541399 3.399189 3.631697 3.774926 4.094677 4.027904 4.601573 4.198444 5.708237 4.621563 4.433405 5.047980 5.211340 5.183702 4.457609 5.605726 4.814339 5.485842 5.025861 4.987172 6.547523 5.571580 4.200322 4.225136 3.957422 3.987950 5.024483 4.932015 5.240336 4.922375 4.630830 4.863628 3.980940 5.191068 5.064257 5.386214 4.399762 5.595524 5.171640 5.453256
104 6.238677 4.508420 5.597816 7.083566 5.153499 6.255323 5.616153 5.898917 5.317833 5.175411 6.140236 4.897761 4.967913 6.597182 7.315926 5.994583 6.269450 5.604887 7.117751 5.384806 5.632464 4.691947 4.768903 4.081079 4.505479 6.543013 4.820690 3.847607 5.469753 4.556136 5.874801 5.687279 4.312021 6.278644 4.782375 4.351768 5.010298 4.078538 3.498327 6.457976 5.062038 3.948688 5.792498 3.899506 3.936039 5.491620 5.619309 4.979699 5.082609 5.888205 5.574463 5.713599 6.173633 5.927662 4.984829 5.447821 5.503994 5.327437 5.968180 4.276069 4.174028 3.364526 3.263790 3.493633 3.826231 3.642638 3.913440 2.610411 4.219046 5.870772 3.434564 5.148994 3.284343 6.860410 3.695456 2.543548 2.952554 3.001992 4.847703 3.894670 2.525479 2.880165 3.434744 4.146051 3.720379 2.771348 2.903561 4.121532 2.776736 2.781341 2.668592 3.088437 3.194408 2.809848 2.941094 6.748851 5.317974 2.265667 3.579018 4.117898 2.580838 2.271016 2.970686 0.000000 2.234578 3.575340 2.226090 2.962058 1.787333 4.166033 4.952237 2.039442 4.966492 2.723334 2.921595 4.162365 1.750686 2.631022 3.196208 2.229865 3.210196 7.592744 4.870516 4.599428 4.858650 2.070808 2.876734 4.752113 2.657227 3.304061 4.526388 4.399413 4.599492 4.455899 3.679063 4.366773 5.100314 5.786894 4.396318 4.349356 4.623651 4.277438 5.099286 4.530556 4.949806 4.219941 5.747218 5.279341 4.867286 5.661855 6.282212 5.922983 5.556756 5.731210 4.350013 5.796407 5.478187 5.674545 7.432630 6.195494 4.469349 4.907803 4.747688 4.370902 5.279791 5.125857 6.093391 5.061435 5.659627 6.454610 4.015889 5.143577 5.604765 6.092155 5.105948 6.124916 5.654906 6.500130
105 5.060484 3.669182 4.630863 6.092393 4.559896 5.404469 4.285162 4.686820 4.419925 3.961479 4.922696 3.713313 3.866134 5.891186 6.410627 5.026424 5.376610 4.862171 6.137154 4.478612 4.624181 3.670243 3.220236 2.703463 3.000014 5.853840 3.849931 2.911148 4.386820 3.196514 4.896821 4.608860 3.427187 5.517668 3.804292 2.998120 4.409035 3.355767 2.797432 5.708492 4.317870 3.003315 4.739706 3.412882 3.139309 4.501087 4.583776 3.997853 4.157568 4.834542 4.860584 4.347290 5.430562 5.041484 4.006997 4.504071 4.597579 4.485417 5.165536 5.157001 4.820581 4.224692 2.885920 3.309690 4.011957 3.491534 3.479422 1.549580 4.545909 5.607458 3.651333 4.199807 2.527852 5.999174 3.226952 3.255553 2.911377 3.464475 4.985512 3.478314 2.377556 1.639522 3.048116 4.351482 3.464501 2.121835 2.995064 3.538952 2.782013 2.261090 3.143707 3.093814 3.554853 2.405869 3.056125 6.572020 5.298329 2.371879 3.413903 4.061020 2.251227 1.985076 2.572845 2.234578 0.000000 3.506251 1.538553 2.935626 2.192230 3.738804 5.244849 2.198240 4.935776 3.315756 2.749749 4.283339 1.352175 2.402249 3.888740 2.273941 2.982084 7.121359 4.565217 4.386772 4.496885 1.945630 2.986255 4.827234 2.653837 3.490664 4.966454 4.714293 4.874762 4.828991 4.518069 4.943770 5.663719 6.136321 4.697252 4.510793 4.641492 3.958977 5.047072 4.614114 5.025975 4.534036 6.071478 5.481289 5.093412 5.887520 6.308667 6.078500 5.794726 6.030037 4.928154 6.094525 5.643608 5.836232 7.196607 6.212335 5.122975 4.919302 4.893502 4.656157 5.215076 5.215251 5.992868 5.154516 5.406977 6.254407 4.548079 5.523302 5.508242 6.134657 5.182848 6.215934 5.806307 6.500356
106 6.440828 5.751641 5.840451 7.653834 4.705601 6.785839 5.909193 5.884557 6.161740 6.072673 6.922789 5.672105 5.734987 7.011261 8.025214 6.359584 6.290235 5.673968 7.642260 5.927176 6.223083 4.719003 5.227931 4.729246 4.596079 5.456537 5.185753 5.150534 5.271083 5.365989 6.229622 6.552741 4.545615 5.915921 5.060906 4.852671 5.189715 4.914466 5.034352 6.759872 5.551667 4.704510 6.544770 4.253588 5.083392 5.470817 6.145785 6.099080 5.508026 6.376167 7.063366 6.209822 6.905497 6.036014 5.842233 6.163425 6.177368 5.824887 6.927744 6.692826 4.393066 4.069718 4.647851 5.591382 4.026853 4.385123 5.819300 4.208193 4.462787 7.254847 4.051404 5.572481 3.810054 7.119268 5.691105 4.359083 5.111930 3.255751 5.921123 3.607753 4.423142 4.153594 3.739632 2.660162 4.715592 3.989972 3.344781 3.832344 2.541319 3.178776 2.650777 2.382983 2.474417 4.107321 5.040818 7.340592 5.906976 4.539931 5.564333 4.698853 4.811985 3.907547 3.144955 3.575340 3.506251 0.000000 2.951934 2.292263 3.328834 4.804429 6.378401 3.684333 3.636394 3.696105 2.900602 4.746119 3.475338 3.254085 3.732239 3.214580 4.020207 6.602028 3.593645 4.726862 5.387902 3.001360 3.456756 3.385352 2.851040 3.070865 5.646761 4.947010 4.897340 5.417639 3.835825 3.846762 4.435405 4.295107 3.644960 3.477389 3.336984 4.095397 3.887414 3.969745 5.327005 4.177150 5.383150 4.563047 4.566448 5.520276 6.211695 6.089011 5.721220 5.060280 4.345384 4.788020 4.885158 4.438066 6.761834 5.745702 4.264759 4.240722 3.274123 4.260109 4.952659 4.161573 5.488131 5.015095 5.024348 5.973090 4.046957 4.893668 5.162930 5.151083 4.628806 5.816128 5.111696 5.269234
107 5.544587 4.049593 4.784146 6.703009 4.677138 5.825533 4.627202 5.215621 4.775867 4.485485 5.527838 4.061187 4.156292 5.957418 6.706188 5.352007 5.695547 5.145041 6.578220 4.791525 5.175040 3.798062 3.862169 3.149012 3.473688 5.931921 4.106004 3.442245 4.721694 3.778649 5.260985 5.153185 3.616457 5.906255 4.065631 3.571605 4.385862 3.513132 3.172755 6.027700 4.679160 3.475384 5.197089 3.600415 3.722046 5.041739 5.144485 4.552362 4.441189 5.231887 5.008353 4.625610 5.933827 5.385181 4.516968 5.000889 5.142080 4.744530 5.612600 5.142708 4.461497 3.804587 3.206254 3.767795 3.584466 3.128719 3.778418 1.974550 4.547065 5.983897 3.153359 4.574760 2.704148 6.787942 4.038452 2.745181 2.861987 3.129651 4.914858 3.729418 2.548008 1.856512 2.837109 3.724815 3.075606 2.268303 2.574775 3.457322 2.230427 2.253924 2.073696 2.184194 2.596623 2.406562 3.355690 6.842500 5.198611 2.358334 3.859104 3.932615 2.803143 1.746971 2.723209 2.226090 1.538553 2.951934 0.000000 2.077340 2.038033 3.643166 5.444987 2.421735 4.344570 2.874025 2.654632 4.135496 1.530278 2.497594 3.279093 2.120457 3.126796 7.144228 4.478387 4.509511 4.503299 2.077447 2.825697 4.449850 2.435050 3.137313 4.710620 4.250112 4.423946 4.626189 3.853031 4.334852 5.062416 5.708772 4.233411 4.374063 4.127753 3.676277 4.696326 4.383885 4.735070 4.266004 5.536868 5.014853 4.695940 5.474439 6.016786 5.658500 5.578091 5.461253 4.375711 5.648791 5.120804 5.513993 7.003789 5.830768 4.668503 4.655678 4.449533 4.197947 4.781322 4.739829 5.658836 4.630732 5.073660 6.116018 3.891132 4.880028 5.072709 5.784932 4.881927 5.957436 5.457026 6.150717
108 6.114463 5.286897 5.169958 7.151963 4.477138 6.197803 5.250647 5.516476 5.354493 5.370423 6.116924 4.557335 4.787820 6.456364 7.348859 5.695856 5.569516 5.069248 6.965359 5.457783 5.872331 4.374360 4.822559 4.095770 4.087033 5.407718 4.630740 4.135278 4.943169 4.666868 5.288869 5.606204 3.951107 5.793951 4.222141 4.147598 4.645678 3.865427 4.133902 6.591238 5.258139 4.077709 5.960417 4.035284 4.604507 5.246287 5.794097 5.399235 4.641016 5.714456 6.124175 5.280186 6.589082 5.561555 5.128658 5.305203 5.663420 5.158219 6.115367 5.995161 4.192056 3.521486 3.704345 4.873183 3.578472 3.424163 5.145280 3.492164 4.151866 6.677464 2.528056 4.763774 2.507288 6.758734 4.907357 3.585021 3.987773 3.201667 5.281536 3.837610 3.889746 3.161942 2.790877 2.426609 3.775861 3.307742 2.317251 3.428188 2.087585 2.571890 1.844529 1.461371 1.245388 3.712439 4.541075 6.968313 5.031327 3.806812 4.860497 4.635369 4.199239 2.700881 3.088123 2.962058 2.935626 2.292263 2.077340 0.000000 2.883823 4.257425 6.081416 3.027263 3.856562 2.979533 2.798857 4.732242 2.806334 2.678056 3.295513 2.981230 3.913330 6.907752 3.893229 4.759459 5.219162 2.907957 2.978572 3.300636 2.076399 2.892080 4.332916 3.638163 3.368454 4.161190 3.070050 3.422952 4.024284 4.499327 3.283740 3.298445 3.024642 3.128054 3.437915 3.748647 4.547778 3.298369 4.660052 4.145240 3.702455 4.649291 5.092679 4.986470 4.549001 4.590473 3.415690 4.563480 4.244203 4.095805 6.093532 4.964598 3.874024 3.731032 3.254177 3.474837 3.821304 3.578411 4.712279 4.107301 3.893414 5.296096 3.267498 4.122862 4.144237 4.904917 3.768362 5.241348 4.508993 4.848607
